日付,ロット番号,塗布長,種別,号機,コーター部温度,コーター部相対湿度,ポンプ圧力,乾燥ゾーン1温度,乾燥ゾーン2温度,UV照度,ランプ点灯時間,チャンバー内O2濃度,UVロール温度,ブリードアウト
2026-04-25,SC20260425-0011,500m,製造,YC-08,28.21,50.5,0.904,120.08,122.08,1020.4,824,0.01100,89.05,FALSE
2026-04-25,SC20260425-0012,1000m,製造,YC-08,28.22,50.6,0.906,120.10,122.10,1020.6,825,0.01100,89.05,FALSE
2026-04-25,SC20260425-0013,1200m,製造,YC-08,28.20,50.7,0.900,120.00,122.12,1020.8,826,0.01100,89.05,FALSE
2026-04-25,SC20260425-0014,1500m,製造,YC-08,28.21,50.8,0.902,120.02,122.15,1021.0,827,0.01100,89.05,FALSE
2026-04-25,SC20260425-0015,500m,製造,YC-08,28.22,50.9,0.904,120.04,122.00,1021.2,828,0.01100,89.05,FALSE
2026-04-25,SC20260425-0016,1000m,製造,YC-08,28.20,50.5,0.906,120.06,122.03,1021.4,829,0.01100,89.05,FALSE
2026-04-25,SC20260425-0017,1200m,製造,YC-08,28.21,50.6,0.900,120.08,122.05,1021.6,830,0.01100,89.05,FALSE
2026-04-25,SC20260425-0018,1500m,試作品,YC-08,28.22,50.7,0.902,120.10,122.08,1021.8,831,0.01100,89.05,FALSE
2026-04-25,SC20260425-0019,500m,製造,YC-08,28.20,50.8,0.904,120.00,122.10,1020.2,832,0.01100,89.05,FALSE
2026-04-25,SC20260425-0020,1000m,製造,YC-08,28.21,50.9,0.906,120.02,122.12,1020.4,833,0.01100,89.05,FALSE
2026-04-25,SC20260425-0021,1200m,製造,YC-08,28.22,50.5,0.900,120.04,122.15,1020.6,834,0.01100,89.07,FALSE
2026-04-25,SC20260425-0022,1500m,製造,YC-08,28.20,50.6,0.902,120.06,122.00,1020.8,835,0.01100,89.05,FALSE
2026-04-25,SC20260425-0023,500m,製造,YC-08,28.21,50.7,0.904,120.08,122.03,1021.0,836,0.01100,89.05,FALSE
2026-04-25,SC20260425-0024,1000m,製造,YC-08,28.22,50.8,0.906,120.10,122.05,1021.2,837,0.01100,89.05,FALSE
2026-04-25,SC20260425-0025,1200m,製造,YC-08,28.20,50.9,0.900,120.00,122.08,1021.4,838,0.01100,89.05,FALSE
2026-04-25,SC20260425-0026,1500m,製造,YC-08,28.21,50.5,0.902,120.02,122.10,1021.6,839,0.01100,89.05,FALSE
2026-04-25,SC20260425-0027,500m,製造,YC-08,28.22,50.6,0.904,120.04,122.12,1021.8,840,0.01100,89.05,FALSE
2026-04-25,SC20260425-0028,1000m,製造,YC-08,28.20,50.7,0.906,120.06,122.15,1020.2,841,0.01100,89.05,FALSE
2026-04-25,SC20260425-0029,1200m,製造,YC-08,28.21,50.8,0.900,120.08,122.00,1020.4,842,0.01100,89.05,FALSE
2026-04-25,SC20260425-0030,1500m,製造,YC-08,28.22,50.9,0.902,120.10,122.03,1020.6,843,0.01100,89.05,FALSE
2026-04-25,SC20260425-0031,500m,製造,YC-08,28.20,50.5,0.904,120.00,122.05,1020.8,844,0.01100,89.05,FALSE
2026-04-25,SC20260425-0032,1000m,製造,YC-08,28.21,50.6,0.906,120.02,122.08,1021.0,845,0.01100,89.05,FALSE
2026-04-25,SC20260425-0033,1200m,製造,YC-08,28.22,50.7,0.900,120.04,122.10,1021.2,846,0.01100,89.05,FALSE
2026-04-25,SC20260425-0034,1500m,製造,YC-08,28.20,50.8,0.902,120.06,122.12,1021.4,847,0.01100,89.05,FALSE
2026-04-25,SC20260425-0035,500m,試作品,YC-08,28.21,50.9,0.904,120.08,122.15,1021.6,848,0.01100,89.05,FALSE
2026-04-25,SC20260425-0036,1000m,製造,YC-08,28.22,50.5,0.906,120.10,122.00,1021.8,849,0.01100,89.05,FALSE
2026-04-25,SC20260425-0037,1200m,製造,YC-08,28.20,50.6,0.900,120.00,122.03,1020.2,850,0.01100,89.05,FALSE
2026-04-25,SC20260425-0038,1500m,製造,YC-08,28.21,50.7,0.902,120.02,122.05,1020.4,851,0.01100,89.05,FALSE
2026-04-25,SC20260425-0039,500m,製造,YC-08,28.22,50.8,0.904,120.04,122.08,1020.6,852,0.01100,89.05,FALSE
2026-04-25,SC20260425-0040,1000m,製造,YC-08,28.20,50.9,0.906,120.06,122.10,1020.8,853,0.01100,89.07,FALSE
2026-04-25,SC20260425-0041,1200m,製造,YC-08,28.21,50.5,0.900,120.08,122.12,1021.0,854,0.01100,89.05,FALSE
2026-04-25,SC20260425-0042,1500m,製造,YC-08,28.22,50.6,0.902,120.10,122.15,1021.2,855,0.01100,89.05,FALSE
2026-04-25,SC20260425-0043,500m,製造,YC-08,28.20,50.7,0.904,120.00,122.00,1021.4,856,0.01100,89.05,FALSE
2026-04-25,SC20260425-0044,1000m,製造,YC-08,28.21,50.8,0.906,120.02,122.03,1021.6,857,0.01100,89.05,FALSE
2026-04-25,SC20260425-0045,1200m,製造,YC-08,28.22,50.9,0.900,120.04,122.05,1021.8,858,0.01100,89.05,FALSE
2026-04-25,SC20260425-0046,1500m,製造,YC-08,28.20,50.5,0.902,120.06,122.08,1020.2,859,0.01100,89.05,FALSE
2026-04-25,SC20260425-0047,500m,製造,YC-08,28.21,50.6,0.904,120.08,122.10,1020.4,860,0.01100,89.05,FALSE
2026-04-25,SC20260425-0048,1000m,製造,YC-08,28.22,50.7,0.906,120.10,122.12,1020.6,861,0.01100,89.05,FALSE
2026-04-25,SC20260425-0049,1200m,製造,YC-08,28.20,50.8,0.900,120.00,122.15,1020.8,862,0.01100,89.05,FALSE
2026-04-25,SC20260425-0050,1500m,製造,YC-08,28.21,50.9,0.902,120.02,122.00,1021.0,863,0.01100,89.05,FALSE
2026-04-25,SC20260425-0051,500m,製造,YC-08,28.22,50.5,0.904,120.04,122.03,1021.2,864,0.01100,89.05,FALSE
2026-04-25,SC20260425-0052,1000m,試作品,YC-08,28.20,50.6,0.906,120.06,122.05,1021.4,865,0.01100,89.05,FALSE
2026-04-25,SC20260425-0053,1200m,製造,YC-08,28.21,50.7,0.900,120.08,122.08,1021.6,866,0.01100,89.05,FALSE
2026-04-25,SC20260425-0054,1500m,製造,YC-08,28.22,50.8,0.902,120.10,122.10,1021.8,867,0.01100,89.05,FALSE
2026-04-25,SC20260425-0055,500m,製造,YC-08,28.20,50.9,0.904,120.00,122.12,1020.2,868,0.01100,89.05,FALSE
2026-04-25,SC20260425-0056,1000m,製造,YC-08,28.21,50.5,0.906,120.02,122.15,1020.4,869,0.01100,89.05,FALSE
2026-04-25,SC20260425-0057,1200m,製造,YC-08,28.22,50.6,0.900,120.04,122.00,1020.6,870,0.01100,89.05,FALSE
2026-04-25,SC20260425-0058,1500m,製造,YC-08,28.20,50.7,0.902,120.06,122.03,1020.8,871,0.01100,89.05,FALSE
2026-04-25,SC20260425-0059,500m,製造,YC-08,28.21,50.8,0.904,120.08,122.05,1021.0,872,0.01100,89.07,FALSE
2026-04-25,SC20260425-0060,1000m,製造,YC-08,28.22,50.9,0.906,120.10,122.08,1021.2,873,0.01100,89.05,FALSE
2026-04-25,SC20260425-0061,1200m,製造,YC-08,28.20,50.5,0.900,120.00,122.10,1021.4,874,0.01100,89.05,FALSE
2026-04-25,SC20260425-0062,1500m,製造,YC-08,28.21,50.6,0.902,120.02,122.12,1021.6,875,0.01100,89.05,FALSE
2026-04-25,SC20260425-0063,500m,製造,YC-08,28.22,50.7,0.904,120.04,122.15,1021.8,876,0.01100,89.05,FALSE
2026-04-25,SC20260425-0064,1000m,製造,YC-08,28.20,50.8,0.906,120.06,122.00,1020.2,877,0.01100,89.05,FALSE
2026-04-25,SC20260425-0065,1200m,製造,YC-08,28.21,50.9,0.900,120.08,122.03,1020.4,878,0.01100,89.05,FALSE
2026-04-25,SC20260425-0066,1500m,製造,YC-08,28.22,50.5,0.902,120.10,122.05,1020.6,879,0.01100,89.05,FALSE
2026-04-25,SC20260425-0067,500m,製造,YC-08,28.20,50.6,0.904,120.00,122.08,1020.8,880,0.01100,89.05,FALSE
2026-04-25,SC20260425-0068,1000m,製造,YC-08,28.21,50.7,0.906,120.02,122.10,1021.0,881,0.01100,89.05,FALSE
2026-04-25,SC20260425-0069,1200m,試作品,YC-08,28.22,50.8,0.900,120.04,122.12,1021.2,882,0.01100,89.05,FALSE
2026-04-25,SC20260425-0070,1500m,製造,YC-08,28.20,50.9,0.902,120.06,122.15,1021.4,883,0.01100,89.05,FALSE
2026-04-25,SC20260425-0071,500m,製造,YC-08,28.21,50.5,0.904,120.08,122.00,1021.6,884,0.01100,89.05,FALSE
2026-04-25,SC20260425-0072,1000m,製造,YC-08,28.22,50.6,0.906,120.10,122.03,1021.8,885,0.01100,89.05,FALSE
2026-04-25,SC20260425-0073,1200m,製造,YC-08,28.20,50.7,0.900,120.00,122.05,1020.2,886,0.01100,89.05,FALSE
2026-04-25,SC20260425-0074,1500m,製造,YC-08,28.21,50.8,0.902,120.02,122.08,1020.4,887,0.01100,89.05,FALSE
2026-04-25,SC20260425-0075,500m,製造,YC-08,28.22,50.9,0.904,120.04,122.10,1020.6,888,0.01100,89.05,FALSE
2026-04-25,SC20260425-0076,1000m,製造,YC-08,28.20,50.5,0.906,120.06,122.12,1020.8,889,0.01100,89.05,FALSE
2026-04-25,SC20260425-0077,1200m,製造,YC-08,28.21,50.6,0.900,120.08,122.15,1021.0,890,0.01100,89.05,FALSE
2026-04-25,SC20260425-0078,1500m,製造,YC-08,28.22,50.7,0.902,120.10,122.00,1021.2,891,0.01100,89.07,FALSE
2026-04-25,SC20260425-0079,500m,製造,YC-08,28.20,50.8,0.904,120.00,122.03,1021.4,892,0.01100,89.05,FALSE
2026-04-25,SC20260425-0080,1000m,製造,YC-08,28.21,50.9,0.906,120.02,122.05,1021.6,893,0.01100,89.05,FALSE
2026-04-25,SC20260425-0081,1200m,製造,YC-08,28.22,50.5,0.900,120.04,122.08,1021.8,894,0.01100,89.05,FALSE
2026-04-25,SC20260425-0082,1500m,製造,YC-08,28.20,50.6,0.902,120.06,122.10,1020.2,895,0.01100,89.05,FALSE
2026-04-25,SC20260425-0083,500m,製造,YC-08,28.21,50.7,0.904,120.08,122.12,1020.4,896,0.01100,89.05,FALSE
2026-04-25,SC20260425-0084,1000m,製造,YC-08,28.22,50.8,0.906,120.10,122.15,1020.6,897,0.01100,89.05,FALSE
2026-04-25,SC20260425-0085,1200m,製造,YC-08,28.20,50.9,0.900,120.00,122.00,1020.8,898,0.01100,89.05,FALSE
2026-04-25,SC20260425-0086,1500m,試作品,YC-08,28.21,50.5,0.902,120.02,122.03,1021.0,899,0.01100,89.05,FALSE
2026-04-25,SC20260425-0087,500m,製造,YC-08,28.22,50.6,0.904,120.04,122.05,1021.2,900,0.01100,89.05,FALSE
2026-04-25,SC20260425-0088,1000m,製造,YC-08,28.20,50.7,0.906,120.06,122.08,1021.4,901,0.01100,89.05,FALSE
2026-04-25,SC20260425-0089,1200m,製造,YC-08,28.21,50.8,0.900,120.08,122.10,1021.6,902,0.01100,89.05,FALSE
2026-04-25,SC20260425-0090,1500m,製造,YC-08,28.22,50.9,0.902,120.10,122.12,1021.8,903,0.01100,89.05,FALSE
2026-04-25,SC20260425-0091,500m,製造,YC-08,28.20,50.5,0.904,120.00,122.15,1020.2,904,0.01100,89.05,FALSE
2026-04-25,SC20260425-0092,1000m,製造,YC-08,28.21,50.6,0.906,120.02,122.00,1020.4,905,0.01100,89.05,FALSE
2026-04-25,SC20260425-0093,1200m,製造,YC-08,28.22,50.7,0.900,120.04,122.03,1020.6,906,0.01100,89.05,FALSE
2026-04-25,SC20260425-0094,1500m,製造,YC-08,28.20,50.8,0.902,120.06,122.05,1020.8,907,0.01100,89.05,FALSE
2026-04-25,SC20260425-0095,500m,製造,YC-08,28.21,50.9,0.904,120.08,122.08,1021.0,908,0.01100,89.05,FALSE
2026-04-25,SC20260425-0096,1000m,製造,YC-08,28.22,50.5,0.906,120.10,122.10,1021.2,909,0.01100,89.05,FALSE
2026-04-25,SC20260425-0097,1200m,製造,YC-08,28.20,50.6,0.900,120.00,122.12,1021.4,910,0.01100,89.07,FALSE
2026-04-25,SC20260425-0098,1500m,製造,YC-08,28.21,50.7,0.902,120.02,122.15,1021.6,911,0.01100,89.05,FALSE
2026-04-25,SC20260425-0099,500m,製造,YC-08,28.22,50.8,0.904,120.04,122.00,1021.8,912,0.01100,89.05,FALSE
2026-04-25,SC20260425-0100,1000m,製造,YC-08,28.20,50.9,0.906,120.06,122.03,1020.2,913,0.01100,89.05,FALSE
2026-04-25,SC20260425-0101,1200m,製造,YC-08,28.21,50.5,0.900,120.08,122.05,1020.4,914,0.01100,89.05,FALSE
2026-04-25,SC20260425-0102,1500m,製造,YC-08,28.22,50.6,0.902,120.10,122.08,1020.6,915,0.01100,89.05,FALSE
2026-04-25,SC20260425-0103,500m,試作品,YC-08,28.20,50.7,0.904,120.00,122.10,1020.8,916,0.01100,89.05,FALSE
2026-04-25,SC20260425-0104,1000m,製造,YC-08,28.21,50.8,0.906,120.02,122.12,1021.0,917,0.01100,89.05,FALSE
2026-04-25,SC20260425-0105,1200m,製造,YC-08,28.22,50.9,0.900,120.04,122.15,1021.2,918,0.01100,89.05,FALSE
2026-04-25,SC20260425-0106,1500m,製造,YC-08,28.20,50.5,0.902,120.06,122.00,1021.4,919,0.01100,89.05,FALSE
2026-04-25,SC20260425-0107,500m,製造,YC-08,28.21,50.6,0.904,120.08,122.03,1021.6,920,0.01100,89.05,FALSE
2026-04-25,SC20260425-0108,1000m,製造,YC-08,28.22,50.7,0.906,120.10,122.05,1021.8,921,0.01100,89.05,FALSE
2026-04-25,SC20260425-0109,1200m,製造,YC-08,28.20,50.8,0.900,120.00,122.08,1020.2,922,0.01100,89.05,FALSE
2026-04-25,SC20260425-0110,1500m,製造,YC-08,28.21,50.9,0.902,120.02,122.10,1020.4,923,0.01100,89.05,FALSE
2026-04-25,SC20260425-0111,500m,製造,YC-08,28.22,50.5,0.904,120.04,122.12,1020.6,924,0.01100,89.05,FALSE
2026-04-25,SC20260425-0112,1000m,製造,YC-08,28.20,50.6,0.906,120.06,122.15,1020.8,925,0.01100,89.05,FALSE
2026-04-25,SC20260425-0113,1200m,製造,YC-08,28.21,50.7,0.900,120.08,122.00,1021.0,926,0.01100,89.05,FALSE
2026-04-25,SC20260425-0114,1500m,製造,YC-08,28.22,50.8,0.902,120.10,122.03,1021.2,927,0.01100,89.05,FALSE
2026-04-25,SC20260425-0115,500m,製造,YC-08,28.20,50.9,0.904,120.00,122.05,1021.4,928,0.01100,89.05,FALSE
2026-04-25,SC20260425-0116,1000m,製造,YC-08,28.21,50.5,0.906,120.02,122.08,1021.6,929,0.01100,89.07,FALSE
2026-04-25,SC20260425-0117,1200m,製造,YC-08,28.22,50.6,0.900,120.04,122.10,1021.8,930,0.01100,89.05,FALSE
2026-04-25,SC20260425-0118,1500m,製造,YC-08,28.20,50.7,0.902,120.06,122.12,1020.2,931,0.01100,89.05,FALSE
2026-04-25,SC20260425-0119,500m,製造,YC-08,28.21,50.8,0.904,120.08,122.15,1020.4,932,0.01100,89.05,FALSE
2026-04-25,SC20260425-0120,1000m,試作品,YC-08,28.22,50.9,0.906,120.10,122.00,1020.6,933,0.01100,89.05,FALSE
2026-04-25,SC20260425-0121,1200m,製造,YC-08,28.20,50.5,0.900,120.00,122.03,1020.8,934,0.01100,89.05,FALSE
2026-04-25,SC20260425-0122,1500m,製造,YC-08,28.21,50.6,0.902,120.02,122.05,1021.0,935,0.01100,89.05,FALSE
2026-04-25,SC20260425-0123,500m,製造,YC-08,28.22,50.7,0.904,120.04,122.08,1021.2,936,0.01100,89.05,FALSE
2026-04-25,SC20260425-0124,1000m,製造,YC-08,28.20,50.8,0.906,120.06,122.10,1021.4,937,0.01100,89.05,FALSE
2026-04-25,SC20260425-0125,1200m,製造,YC-08,28.21,50.9,0.900,120.08,122.12,1021.6,938,0.01100,89.05,FALSE
2026-04-25,SC20260425-0126,1500m,製造,YC-08,28.22,50.5,0.902,120.10,122.15,1021.8,939,0.01100,89.05,FALSE
2026-04-25,SC20260425-0127,500m,製造,YC-08,28.20,50.6,0.904,120.00,122.00,1020.2,940,0.01100,89.05,FALSE
2026-04-25,SC20260425-0128,1000m,製造,YC-08,28.21,50.7,0.906,120.02,122.03,1020.4,941,0.01100,89.05,FALSE
2026-04-25,SC20260425-0129,1200m,製造,YC-08,28.22,50.8,0.900,120.04,122.05,1020.6,942,0.01100,89.05,FALSE
2026-04-25,SC20260425-0130,1500m,製造,YC-08,28.20,50.9,0.902,120.06,122.08,1020.8,943,0.01100,89.05,FALSE
2026-04-25,SC20260425-0131,500m,製造,YC-08,28.21,50.5,0.904,120.08,122.10,1021.0,944,0.01100,89.05,FALSE
2026-04-25,SC20260425-0132,1000m,製造,YC-08,28.22,50.6,0.906,120.10,122.12,1021.2,945,0.01100,89.05,FALSE
2026-04-25,SC20260425-0133,1200m,製造,YC-08,28.20,50.7,0.900,120.00,122.15,1021.4,946,0.01100,89.05,FALSE
2026-04-25,SC20260425-0134,1500m,製造,YC-08,28.21,50.8,0.902,120.02,122.00,1021.6,947,0.01100,89.05,FALSE
2026-04-25,SC20260425-0135,500m,製造,YC-08,28.22,50.9,0.904,120.04,122.03,1021.8,948,0.01100,89.07,FALSE
2026-04-25,SC20260425-0136,1000m,製造,YC-08,28.20,50.5,0.906,120.06,122.05,1020.2,949,0.01100,89.05,FALSE
2026-04-25,SC20260425-0137,1200m,試作品,YC-08,28.21,50.6,0.900,120.08,122.08,1020.4,950,0.01100,89.05,FALSE
2026-04-25,SC20260425-0138,1500m,製造,YC-08,28.22,50.7,0.902,120.10,122.10,1020.6,951,0.01100,89.05,FALSE
2026-04-25,SC20260425-0139,500m,製造,YC-08,28.20,50.8,0.904,120.00,122.12,1020.8,952,0.01100,89.05,FALSE
2026-04-25,SC20260425-0140,1000m,製造,YC-08,28.21,50.9,0.906,120.02,122.15,1021.0,953,0.01100,89.05,FALSE
2026-04-25,SC20260425-0141,1200m,製造,YC-08,28.22,50.5,0.900,120.04,122.00,1021.2,954,0.01100,89.05,FALSE
2026-04-25,SC20260425-0142,1500m,製造,YC-08,28.20,50.6,0.902,120.06,122.03,1021.4,955,0.01100,89.05,FALSE
2026-04-25,SC20260425-0143,500m,製造,YC-08,28.21,50.7,0.904,120.08,122.05,1021.6,956,0.01100,89.05,FALSE
2026-04-25,SC20260425-0144,1000m,製造,YC-08,28.22,50.8,0.906,120.10,122.08,1021.8,957,0.01100,89.05,FALSE
2026-04-25,SC20260425-0145,1200m,製造,YC-08,28.20,50.9,0.900,120.00,122.10,1020.2,958,0.01100,89.05,FALSE
2026-04-25,SC20260425-0146,1500m,製造,YC-08,28.21,50.5,0.902,120.02,122.12,1020.4,959,0.01100,89.05,FALSE
2026-04-25,SC20260425-0147,500m,製造,YC-08,28.22,50.6,0.904,120.04,122.15,1020.6,960,0.01100,89.05,FALSE
2026-04-25,SC20260425-0148,1000m,製造,YC-08,28.20,50.7,0.906,120.06,122.00,1020.8,961,0.01100,89.05,FALSE
2026-04-25,SC20260425-0149,1200m,製造,YC-08,28.21,50.8,0.900,120.08,122.03,1021.0,962,0.01100,89.05,FALSE
2026-04-25,SC20260425-0150,1500m,製造,YC-08,28.22,50.9,0.902,120.10,122.05,1021.2,963,0.01100,89.05,FALSE
2026-04-25,SC20260425-0151,500m,製造,YC-08,28.20,50.5,0.904,120.00,122.08,1021.4,964,0.01100,89.05,FALSE
2026-04-25,SC20260425-0152,1000m,製造,YC-08,28.21,50.6,0.906,120.02,122.10,1021.6,965,0.01100,89.05,FALSE
2026-04-25,SC20260425-0153,1200m,製造,YC-08,28.22,50.7,0.900,120.04,122.12,1021.8,966,0.01100,89.05,FALSE
2026-04-25,SC20260425-0154,1500m,試作品,YC-08,28.20,50.8,0.902,120.06,122.15,1020.2,967,0.01100,89.07,FALSE
2026-04-25,SC20260425-0155,500m,製造,YC-08,28.21,50.9,0.904,120.08,122.00,1020.4,968,0.01100,89.05,FALSE
2026-04-25,SC20260425-0156,1000m,製造,YC-08,28.22,50.5,0.906,120.10,122.03,1020.6,969,0.01100,89.05,FALSE
2026-04-25,SC20260425-0157,1200m,製造,YC-08,28.20,50.6,0.900,120.00,122.05,1020.8,970,0.01100,89.05,FALSE
2026-04-25,SC20260425-0158,1500m,製造,YC-08,28.21,50.7,0.902,120.02,122.08,1021.0,971,0.01100,89.05,FALSE
2026-04-25,SC20260425-0159,500m,製造,YC-08,28.22,50.8,0.904,120.04,122.10,1021.2,972,0.01100,89.05,FALSE
2026-04-25,SC20260425-0160,1000m,製造,YC-08,28.20,50.9,0.906,120.06,122.12,1021.4,973,0.01100,89.05,FALSE
2026-04-25,SC20260425-0161,1200m,製造,YC-08,28.21,50.5,0.900,120.08,122.15,1021.6,974,0.01100,89.05,FALSE
2026-04-25,SC20260425-0162,1500m,製造,YC-08,28.22,50.6,0.902,120.10,122.00,1021.8,975,0.01100,89.05,FALSE
2026-04-25,SC20260425-0163,500m,製造,YC-08,28.20,50.7,0.904,120.00,122.03,1020.2,976,0.01100,89.05,FALSE
2026-04-25,SC20260425-0164,1000m,製造,YC-08,28.21,50.8,0.906,120.02,122.05,1020.4,977,0.01100,89.05,FALSE
2026-04-25,SC20260425-0165,1200m,製造,YC-08,28.22,50.9,0.900,120.04,122.08,1020.6,978,0.01100,89.05,FALSE
2026-04-25,SC20260425-0166,1500m,製造,YC-08,28.20,50.5,0.902,120.06,122.10,1020.8,979,0.01100,89.05,FALSE
2026-04-25,SC20260425-0167,500m,製造,YC-08,28.21,50.6,0.904,120.08,122.12,1021.0,980,0.01100,89.05,FALSE
2026-04-25,SC20260425-0168,1000m,製造,YC-08,28.22,50.7,0.906,120.10,122.15,1021.2,981,0.01100,89.05,FALSE
2026-04-25,SC20260425-0169,1200m,製造,YC-08,28.20,50.8,0.900,120.00,122.00,1021.4,982,0.01100,89.05,FALSE
2026-04-25,SC20260425-0170,1500m,製造,YC-08,28.21,50.9,0.902,120.02,122.03,1021.6,983,0.01100,89.05,FALSE
2026-04-25,SC20260425-0171,500m,試作品,YC-08,28.22,50.5,0.904,120.04,122.05,1021.8,984,0.01100,89.05,FALSE
2026-04-25,SC20260425-0172,1000m,製造,YC-08,28.20,50.6,0.906,120.06,122.08,1020.2,985,0.01100,89.05,FALSE
2026-04-25,SC20260425-0173,1200m,製造,YC-08,28.21,50.7,0.900,120.08,122.10,1020.4,986,0.01100,89.07,FALSE
2026-04-25,SC20260425-0174,1500m,製造,YC-08,28.22,50.8,0.902,120.10,122.12,1020.6,987,0.01100,89.05,FALSE
2026-04-25,SC20260425-0175,500m,製造,YC-08,28.20,50.9,0.904,120.00,122.15,1020.8,988,0.01100,89.05,FALSE
2026-04-25,SC20260425-0176,1000m,製造,YC-08,28.21,50.5,0.906,120.02,122.00,1021.0,989,0.01100,89.05,FALSE
2026-04-25,SC20260425-0177,1200m,製造,YC-08,28.22,50.6,0.900,120.04,122.03,1021.2,990,0.01100,89.05,FALSE
2026-04-25,SC20260425-0178,1500m,製造,YC-08,28.20,50.7,0.902,120.06,122.05,1021.4,991,0.01100,89.05,FALSE
2026-04-25,SC20260425-0179,500m,製造,YC-08,28.21,50.8,0.904,120.08,122.08,1021.6,992,0.01100,89.05,FALSE
2026-04-25,SC20260425-0180,1000m,製造,YC-08,28.22,50.9,0.906,120.10,122.10,1021.8,993,0.01100,89.05,FALSE
2026-04-25,SC20260425-0181,1200m,製造,YC-08,28.20,50.5,0.900,120.00,122.12,1020.2,994,0.01100,89.05,FALSE
2026-04-25,SC20260425-0182,1500m,製造,YC-08,28.21,50.6,0.902,120.02,122.15,1020.4,995,0.01100,89.05,FALSE
2026-04-25,SC20260425-0183,500m,製造,YC-08,28.22,50.7,0.904,120.04,122.00,1020.6,996,0.01100,89.05,FALSE
2026-04-25,SC20260425-0184,1000m,製造,YC-08,28.20,50.8,0.906,120.06,122.03,1020.8,997,0.01100,89.05,FALSE
2026-04-25,SC20260425-0185,1200m,製造,YC-08,28.21,50.9,0.900,120.08,122.05,1021.0,998,0.01100,89.05,FALSE
2026-04-25,SC20260425-0186,1500m,製造,YC-08,28.22,50.5,0.902,120.10,122.08,1021.2,999,0.01100,89.05,FALSE
2026-04-25,SC20260425-0187,500m,製造,YC-08,28.20,50.6,0.904,120.00,122.10,1021.4,1000,0.01100,89.05,FALSE
2026-04-25,SC20260425-0188,1000m,試作品,YC-08,28.21,50.7,0.906,120.02,122.12,1021.6,1001,0.01100,89.05,FALSE
2026-04-25,SC20260425-0189,1200m,製造,YC-08,28.22,50.8,0.900,120.04,122.15,1021.8,1002,0.01100,89.05,FALSE
2026-04-25,SC20260425-0190,1500m,製造,YC-08,28.20,50.9,0.902,120.06,122.00,1020.2,1003,0.01100,89.05,FALSE
2026-04-25,SC20260425-0191,500m,製造,YC-08,28.21,50.5,0.904,120.08,122.03,1020.4,1004,0.01100,89.05,FALSE
2026-04-25,SC20260425-0192,1000m,製造,YC-08,28.22,50.6,0.906,120.10,122.05,1020.6,1005,0.01100,89.07,FALSE
2026-04-25,SC20260425-0193,1200m,製造,YC-08,28.20,50.7,0.900,120.00,122.08,1020.8,1006,0.01100,89.05,FALSE
2026-04-25,SC20260425-0194,1500m,製造,YC-08,28.21,50.8,0.902,120.02,122.10,1021.0,1007,0.01100,89.05,FALSE
2026-04-25,SC20260425-0195,500m,製造,YC-08,28.22,50.9,0.904,120.04,122.12,1021.2,1008,0.01100,89.05,FALSE
2026-04-25,SC20260425-0196,1000m,製造,YC-08,28.20,50.5,0.906,120.06,122.15,1021.4,1009,0.01100,89.05,FALSE
2026-04-25,SC20260425-0197,1200m,製造,YC-08,28.21,50.6,0.900,120.08,122.00,1021.6,1010,0.01100,89.05,FALSE
2026-04-25,SC20260425-0198,1500m,製造,YC-08,28.22,50.7,0.902,120.10,122.03,1021.8,1011,0.01100,89.05,FALSE
2026-04-25,SC20260425-0199,500m,製造,YC-08,28.20,50.8,0.904,120.00,122.05,1020.2,1012,0.01100,89.05,FALSE
2026-04-25,SC20260425-0200,1000m,製造,YC-08,28.21,50.9,0.906,120.02,122.08,1020.4,1013,0.01100,89.05,FALSE
2026-04-25,SC20260425-0201,1200m,製造,YC-08,28.22,50.5,0.900,120.04,122.10,1020.6,1014,0.01100,89.05,FALSE
2026-04-25,SC20260425-0202,1500m,製造,YC-08,28.20,50.6,0.902,120.06,122.12,1020.8,1015,0.01100,89.05,FALSE
2026-04-25,SC20260425-0203,500m,製造,YC-08,28.21,50.7,0.904,120.08,122.15,1021.0,1016,0.01100,89.05,FALSE
2026-04-25,SC20260425-0204,1000m,製造,YC-08,28.22,50.8,0.906,120.10,122.00,1021.2,1017,0.01100,89.05,FALSE
2026-04-25,SC20260425-0205,1200m,試作品,YC-08,28.20,50.9,0.900,120.00,122.03,1021.4,1018,0.01100,89.05,FALSE
2026-04-25,SC20260425-0206,1500m,製造,YC-08,28.21,50.5,0.902,120.02,122.05,1021.6,1019,0.01100,89.05,FALSE
2026-04-25,SC20260425-0207,500m,製造,YC-08,28.22,50.6,0.904,120.04,122.08,1021.8,1020,0.01100,89.05,FALSE
2026-04-25,SC20260425-0208,1000m,製造,YC-08,28.20,50.7,0.906,120.06,122.10,1020.2,1021,0.01100,89.05,FALSE
2026-04-25,SC20260425-0209,1200m,製造,YC-08,28.21,50.8,0.900,120.08,122.12,1020.4,1022,0.01100,89.05,FALSE
2026-04-25,SC20260425-0210,1500m,製造,YC-08,28.22,50.9,0.902,120.10,122.15,1020.6,1023,0.01100,89.05,FALSE
2026-04-25,SC20260425-0211,500m,製造,YC-08,28.20,50.5,0.904,120.00,122.00,1020.8,1024,0.01100,89.07,FALSE
